Response_ID,Area,Nivel_educ_en_3,Q2,Q3,Q4,Q5,Q6,Q6_O,Q10,Q12,Q13,Q14,Q15,Q17,Q18,Q18_O,Q19R1,Q19R2,Q19R3,Q20,Q20_O,Q21,Q22,Q23,Q23D,Q24,Q24_O,Q25,Q26,Q27,Q27_O,Q28,Q29,Q30,Q31R1,Q31R2,Q31R3,Q31R4,Q31R5,Q31R6,Q31R7,Q32,Q33,Q34,Q35,Q36,Q37,Q38R1,Q38R2,Q38R3,Q38R4,Q39R1,Q39R2,Q39R3,Q39R4,Q41R1,Q41R2,Q41R3,Q41R4,Q41R5,Q41R6,Q41R7,Q42,Q42_O,Q43,Q44R1,Q44R2,Q44R3,Q45,Q46,Q47,Q48,Q48_O,Q49,Q49_O,Q50,Q51,Q52,Q54,Q55,Q56A1,Q56A2,Q56A3,Q56A4,Q56A5,Q56_O,Q57,Q58,Q59,Q61,Q62,Q63,Q64,Q65,Q65_O,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q76,Q77R1,Q77R2,Q77R3,Q78R1,Q78R2,Q78R3,Q78R4,Q80
147632254,1,3,54,3,1,10,-1,-1,8,1,-1,1,1,1,2,-1,1,1,1,1,-1,REQUERIA LA FIRMA DEL USUARIO,1,3,-1,2,-1,1,1,1,-1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,-1,-1,1,1,2,2,1,2,3,2,-1,1,-1,1,3,3,1,1,1,1,-1,-1,-1,-1,1,3,3,1,2,2,-1,-1,-1,-1,-1,5,1,1,1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,1
147674385,3,2,60,3,1,4,2,ROSARIO,4,1,-1,1,1,1,4,-1,1,1,1,1,-1,PUDIENDO PREFIERO HACER TODO PRESENCIAL,1,5,-1,2,-1,1,1,1,-1,1,1,1,1,2,2,1,2,2,2,1,2,1,5,2,-1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,2,2,1,2,2,3,1,-1,-1,-1,1,2,2,2,1,1,-1,-1,-1,-1,-1,-1,3,4,1,2,2,-1,-1,-1,-1,-1,2,1,1,2,1,2,2,-1,-1,-1,-1,-1,-1,-1,1
148076935,1,2,54,3,2,3,3,-1,6,1,-1,1,1,1,1,-1,1,2,2,1,-1,prefiere ir personalmente,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,2,2,1,2,2,1,1,-1,2,-1,2,-1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,1,2,2,3,1,-1,-1,-1,1,3,2,2,2,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,-1,-1,-1,-1,-1,-1,5,3,2,2,3,4,-1,-1,-1,-1,-1,-1,-1,-1,1
148284059,1,1,8,1,2,10,-1,-1,2,2,1,1,2,1,3,-1,1,2,1,1,-1,PORQUE TUVE QUE IR PRESENCIAL,1,2,-1,2,-1,1,1,2,-1,2,2,-1,1,2,2,1,2,2,2,1,1,2,-1,2,-1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,-1,-1,2,2,2,2,2,2,1,-1,-1,-1,-1,-1,-1,1,2,2,-1,-1,-1,-1,-1,-1,-1,2,3,2,1,-1,-1,-1,-1,-1,-1,1,3,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
147748586,2,2,39,2,1,2,1,-1,5,1,-1,1,2,1,2,-1,1,2,2,1,-1,porque trabaja en un pueblito chico es más fácil ir personalmente que hacerlo por internet,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,1,2,2,2,2,2,2,-1,1,2,2,-1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,-1,-1,1,2,2,2,1,1,3,-1,-1,-1,-1,-1,-1,3,1,1,-1,1,-1,-1,-1,-1,1,2,2,1,2,2,-1,-1,-1,-1,-1,2,1,2,1,-1,2,1,1,2,2,-1,-1,-1,-1,1
147746863,1,3,15,2,2,10,-1,-1,8,1,-1,1,1,1,2,-1,1,2,1,1,-1,PORQUE TENIA QUE PRESENTAR UNA DOCUMENTACION Y PREFIRIO ACERCARME,1,9,[Otro]TRANSORTE,2,-1,3,2,2,-1,2,1,1,2,1,1,1,1,1,2,1,1,2,-1,1,2,1,2,2,2,1,1,1,3,2,2,2,2,2,1,1,-1,-1,1,2,2,1,2,2,1,1,-1,-1,-1,1,2,1,1,2,1,-1,-1,-1,-1,-1,-1,2,1,3,2,-1,-1,-1,-1,-1,-1,2,3,1,2,2,2,1,1,2,2,-1,-1,-1,-1,2
147893312,3,1,19,2,1,9,2,-1,3,1,-1,1,2,1,2,-1,1,2,2,1,-1,porque tenía que ir presencial no lo podía hacer por internet,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,2,2,2,1,1,-1,1,4,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,2,1,2,2,2,1,1,-1,-1,-1,-1,-1,-1,1,2,2,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1,-1,-1,3,3,1,2,2,3,1,1,2,1,-1,-1,-1,-1,1
147899288,3,1,49,3,2,2,2,Río Branco,2,1,-1,2,2,3,3,-1,1,2,2,1,-1,Porque tenía que ir a agendarme a la oficina,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,2,2,2,2,2,2,-1,2,-1,2,-1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,-1,-1,2,2,2,1,2,2,3,-1,-1,-1,-1,-1,-1,4,2,2,-1,-1,-1,-1,-1,-1,-1,2,1,3,2,-1,-1,-1,-1,-1,-1,5,1,1,2,2,5,2,-1,-1,-1,-1,-1,-1,-1,1
148034534,2,2,60,3,1,7,1,-1,6,1,-1,1,1,1,1,-1,1,1,1,1,-1,"porque tenía problemas con Antel, prefirió esa via",2,2,-1,2,-1,5,1,1,-1,2,1,2,1,1,2,1,1,1,1,1,1,2,-1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,2,2,1,1,2,3,1,-1,-1,-1,1,4,1,1,1,1,1,-1,-1,-1,-1,5,5,5,3,3,-1,-1,-1,-1,-1,-1,5,3,4,3,-1,5,3,-1,-1,-1,-1,-1,-1,-1,3
147568811,1,3,53,3,2,10,-1,-1,7,1,-1,1,1,1,2,-1,1,1,1,1,-1,Porque su computadora no pudo realizar el trámite,1,8,[Ministerio]Ministerio de Salud Pública,3,-1,1,1,1,-1,1,1,1,2,1,1,2,2,1,2,1,2,1,2,3,-1,1,2,2,1,2,2,2,2,2,1,2,2,1,2,2,-1,-1,1,2,1,2,1,1,2,2,-1,1,-1,1,2,1,2,1,1,1,-1,-1,-1,-1,2,3,3,1,2,2,-1,-1,-1,-1,-1,2,1,2,2,1,2,2,-1,-1,-1,-1,-1,-1,-1,1
148582869,1,1,19,2,1,10,-1,-1,3,1,-1,1,2,1,4,-1,1,2,2,1,-1,PORQUE SOLO SE REALIZA EL TRAMITE PERSONALMENTE,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,2,2,2,2,2,2,2,-1,2,-1,2,-1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,2,2,2,3,-1,-1,-1,-1,-1,-1,1,2,2,-1,-1,-1,-1,-1,-1,-1,5,2,3,1,-1,-1,-1,-1,-1,-1,2,2,1,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,1
148291989,3,2,9,1,2,7,2,Talita,5,1,-1,1,1,1,2,-1,1,1,1,1,-1,Porque solamente se podía realizar de forma presencial.,2,8,[Ministerio]MGAP,2,-1,1,1,1,-1,1,1,1,1,2,1,1,1,2,1,1,2,1,2,2,-1,1,2,3,1,1,2,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,2,1,1,1,2,-1,1,-1,1,3,3,1,1,1,1,-1,-1,-1,-1,1,3,3,2,1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,1
148294664,2,2,44,3,2,13,1,-1,5,1,-1,1,1,1,2,-1,1,2,2,1,-1,Porque solamente lo puede realizar de forma presencial.,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,2,2,1,2,2,1,-1,2,-1,2,-1,2,2,2,2,-1,-1,-1,-1,2,2,2,2,2,2,1,-1,-1,2,2,2,1,1,1,3,1,-1,-1,-1,1,4,3,2,2,-1,-1,-1,-1,-1,-1,-1,3,3,2,1,-1,-1,-1,-1,-1,-1,2,3,2,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,2
147972817,1,2,55,3,1,3,3,-1,4,2,1,1,2,1,4,-1,1,2,2,1,-1,Porque se vencía el trámite y tuve que ir,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,2,2,2,2,2,2,-1,2,-1,2,-1,3,2,2,2,-1,-1,-1,-1,2,2,2,2,2,2,2,-1,-1,2,2,2,1,2,2,3,-1,-1,-1,-1,-1,-1,4,2,2,-1,-1,-1,-1,-1,-1,-1,1,1,3,2,-1,-1,-1,-1,-1,-1,5,3,1,2,2,5,1,1,2,2,-1,-1,-1,-1,2
148062737,2,2,52,3,2,14,1,-1,5,1,-1,1,2,1,2,-1,1,2,1,1,-1,porque se olvidó de la contraseña,2,9,[Otro]BROU,3,-1,1,1,1,-1,2,1,1,1,2,2,2,2,1,2,1,2,1,2,3,-1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,2,2,1,2,1,1,-1,-1,-1,-1,-1,-1,2,1,1,-1,1,1,-1,-1,-1,1,3,3,1,1,1,3,1,-1,1,1,2,1,1,1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,1
147923216,3,2,25,2,1,9,1,-1,5,1,-1,1,2,1,2,-1,1,2,1,1,-1,porque sacó el número por Abitab,1,2,-1,2,-1,1,1,2,-1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,3,-1,1,3,1,3,2,2,2,2,2,2,2,2,1,2,2,-1,-1,2,2,3,2,1,1,2,-1,-1,-1,-1,-1,-1,4,1,1,-1,1,-1,-1,-1,-1,1,3,4,1,2,2,-1,-1,-1,-1,-1,5,1,1,1,-1,2,1,1,2,2,-1,-1,-1,-1,1
147737087,3,3,21,2,1,9,2,-1,8,1,-1,1,1,1,2,-1,1,2,1,1,-1,PORQUE REQUERIA QUE FUERA PRESENCIAL,1,8,[Ministerio]SALUD,3,-1,2,1,1,-1,1,1,1,1,1,1,2,1,1,2,1,1,2,-1,2,-1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,-1,-1,1,1,2,1,1,1,2,2,-1,1,-1,1,3,1,1,1,-1,1,-1,-1,-1,-1,1,3,3,2,2,-1,-1,-1,-1,-1,-1,2,1,1,1,-1,2,1,1,2,2,-1,-1,-1,-1,1
147504196,3,2,30,2,2,9,2,-1,4,1,-1,1,2,1,1,-1,1,1,1,1,-1,PORQUE PREIERE LA ATENCION PRESENCIAL,3,1,-1,2,-1,3,1,3,-1,2,1,1,1,1,2,1,2,1,1,1,1,1,3,1,3,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,-1,-1,1,2,1,2,1,1,2,-1,-1,-1,-1,-1,-1,3,1,1,-1,1,-1,-1,-1,-1,1,3,3,1,1,2,-1,-1,-1,-1,-1,3,1,1,1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,1
148243429,2,2,3,1,2,15,1,-1,5,1,-1,1,1,1,3,-1,1,2,2,1,-1,PORQUE PREFIRIO HACERLO PRESENCIAL,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,2,1,1,2,1,1,1,-1,1,4,1,4,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,-1,-1,1,2,2,2,2,2,3,1,-1,-1,-1,1,3,2,2,2,-1,-1,-1,-1,-1,-1,-1,3,3,2,2,-1,-1,-1,-1,-1,-1,2,2,1,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,1
148223561,2,2,39,2,2,12,1,-1,4,1,-1,1,1,1,3,-1,1,2,2,1,-1,"PORQUE PARA CUANDO TUVO QUE REALIZAR EL TRAMITE YA SE PODIA IR DE FORMA PRESENCIAL, Y ELLA PREFIERE REALIZAR LOS TRAMITES DE ESTA FORMA.",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,2,2,2,2,2,2,-1,2,-1,2,-1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,1,2,1,3,2,-1,2,-1,1,6,1,2,2,-1,-1,-1,-1,-1,-1,-1,3,2,3,2,-1,-1,-1,-1,-1,-1,2,2,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,1
148243954,3,2,41,2,2,9,1,-1,6,1,-1,1,2,1,2,-1,1,1,1,1,-1,"Porque no tiene la aplicación que se necesita, no le interesa tenerla.",2,9,[Otro]Corte Electoral,2,-1,4,1,2,-1,1,1,3,1,2,2,2,2,2,2,1,1,1,1,2,-1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,2,3,1,3,-1,-1,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,-1,-1,-1,1,1,3,1,-1,-1,-1,-1,-1,-1,3,1,1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,1
148070222,2,1,53,3,2,15,1,-1,2,2,2,-1,-1,1,4,-1,1,2,2,1,-1,PORQUE NO TIENE INTERNET,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,1,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,1
147970331,2,1,57,3,2,14,1,-1,2,2,2,-1,-1,2,4,-1,1,2,2,1,-1,PORQUE NO TIENE CONFIANZA CON INTERNET,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,-1,-1,-1,-1,-1,3,2,1,2,3,2,2,-1,-1,-1,-1,-1,-1,-1,1
148298578,2,1,11,1,2,17,1,-1,2,2,1,2,2,1,4,-1,1,2,2,1,-1,PORQUE NO TIENE CELULAR CON INTERNET,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,2,2,2,2,2,1,-1,2,-1,2,-1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,4,"SE LE ROMPIO EL CELULAR DONDE TENIA ABIERTO SU FACEBOOK. QUERIENDO INGRESAR DESDE UNA TABLET, LE INDICA CONTRASEÑA INCORRECTA. SOLICITA CAMBIO DE CONTRASEÑA PERO LE ENVIAN EL CODIGO PARA EL CAMBIO AL EMIAL, PERO NO PUEDE ABRIR EL EMAIL EN LA TABLET DEL HIJO.",2,2,2,1,1,1,3,-1,-1,-1,-1,-1,-1,3,2,2,-1,-1,-1,-1,-1,-1,-1,1,2,3,2,-1,-1,-1,-1,-1,-1,2,2,1,1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,1
147975066,2,1,47,3,1,8,1,-1,2,2,2,-1,-1,1,4,-1,1,2,2,1,-1,Porque no tengo ni entiendo internet,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,1,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,-1,-1,-1,-1,-1,-1,2,3,1,2,2,2,1,1,2,2,-1,-1,-1,-1,1
148117434,2,3,34,2,1,11,1,-1,8,1,-1,1,1,1,4,-1,1,2,1,1,-1,porque no tenes a nadie a quien preguntarle si te trancas en algo,2,8,[Ministerio]partida nacimiento,2,-1,2,1,1,-1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,-1,2,2,1,2,-1,-1,-1,-1,2,2,2,2,2,2,2,-1,-1,2,1,1,2,1,1,1,1,-1,-1,-1,1,4,4,1,1,1,1,-1,-1,-1,-1,2,4,3,1,1,2,-1,-1,-1,-1,-1,2,1,3,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,1
148297771,3,2,46,3,2,9,2,San Carlos,4,1,-1,2,2,1,3,-1,1,2,2,1,-1,Porque no sé usar internet,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,2,2,2,2,2,2,1,-1,1,4,1,4,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,-1,-1,2,2,2,1,2,2,3,-1,-1,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,-1,-1,-1,1,2,3,2,-1,-1,-1,-1,-1,-1,2,3,1,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,1
148034058,3,2,32,2,2,2,2,Toledo,4,1,-1,1,2,3,2,-1,1,2,2,1,-1,Porque no se realiza por internet,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,2,2,2,2,2,2,1,-1,1,4,2,-1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,2,2,2,3,-1,-1,-1,-1,-1,-1,4,2,2,-1,-1,-1,-1,-1,-1,-1,1,1,3,2,-1,-1,-1,-1,-1,-1,5,3,1,2,2,5,2,-1,-1,-1,-1,-1,-1,-1,1
147502341,2,3,43,2,2,2,1,-1,7,1,-1,1,1,1,2,-1,1,2,1,1,-1,PORQUE NO SE PUEDE REALIZAR POR INTERNET (INTENDENCIA),2,2,-1,3,-1,1,1,1,-1,2,1,1,1,1,1,1,1,2,1,2,-1,1,3,1,3,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,2,2,2,3,1,-1,-1,-1,1,4,4,1,2,-1,1,-1,-1,-1,-1,4,4,4,1,2,2,-1,-1,-1,-1,-1,4,1,1,3,-1,3,1,1,1,1,3,2,3,3,1
147853803,2,2,26,2,1,12,1,-1,6,1,-1,1,1,1,2,-1,1,2,1,1,-1,PORQUE NO SE PODIA REALIZAR ESE TRAMITE POR INTERNET,2,9,[Otro]DIRECCION NACIONAL DE ADUANAS,2,-1,1,1,1,-1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,-1,-1,1,2,1,1,1,1,1,2,-1,1,-1,1,2,3,1,1,-1,1,-1,-1,-1,-1,1,4,4,2,2,-1,-1,-1,-1,-1,-1,2,1,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,1
148630427,1,1,26,2,2,10,-1,-1,3,1,-1,1,2,3,3,-1,1,1,2,1,-1,PORQUE NO SE DIO LA OPORTUNIDAD,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,2,2,2,2,2,2,-1,2,-1,2,-1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,1,2,1,3,-1,-1,-1,-1,-1,-1,1,2,2,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,2,-1,-1,-1,-1,-1,2,1,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,1
148025670,1,2,25,2,2,10,-1,-1,4,1,-1,1,1,1,2,-1,1,2,1,1,-1,"PORQUE NO SABIA QUE SE PODIA HACER POR INTERNET, DESPUES SE ENTERO DE QUE SI SE PODIA.",1,1,-1,2,-1,1,1,1,-1,1,1,1,1,2,1,1,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,-1,-1,1,1,3,1,1,1,1,1,-1,-1,-1,1,3,1,1,1,1,-1,-1,-1,-1,-1,-1,4,4,1,1,2,-1,-1,-1,-1,-1,2,1,3,2,1,1,2,-1,-1,-1,-1,-1,-1,-1,1
147721337,3,1,61,3,1,3,2,-1,2,1,-1,1,2,1,3,-1,1,1,2,1,-1,"PORQUE NO SABIA COMO ERA, COMO SE REALIZABA.",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,2,2,2,2,2,2,1,-1,2,-1,2,-1,2,1,2,3,-1,-1,-1,-1,2,2,2,2,2,2,2,-1,-1,2,1,2,1,1,2,3,-1,-1,-1,-1,-1,-1,1,2,2,-1,-1,-1,-1,-1,-1,-1,1,1,2,2,-1,-1,-1,-1,-1,-1,2,3,1,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,1
147744175,2,1,61,3,1,4,1,-1,1,1,-1,4,2,1,4,-1,1,2,2,1,-1,PORQUE NO SABE UTILIZAR INTERNET,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,2,2,2,2,2,1,-1,2,-1,2,-1,2,2,2,2,-1,-1,-1,-1,2,2,2,2,2,2,2,-1,-1,2,2,2,2,2,2,3,-1,-1,-1,-1,-1,-1,4,2,2,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,-1,-1,-1,5,1,3,2,2,1,2,-1,-1,-1,-1,-1,-1,-1,1
147622152,1,2,13,1,2,10,-1,-1,4,1,-1,1,1,1,2,-1,1,2,2,1,-1,PORQUE NO QUERIA PAGAR CON TARJET ASINO PAGARLO EN PERSONA,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,2,2,2,2,1,-1,1,3,2,-1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,-1,-1,1,2,2,2,1,1,1,2,-1,1,-1,1,3,1,1,1,1,-1,-1,-1,-1,-1,-1,2,2,3,2,-1,-1,-1,-1,-1,-1,2,1,1,1,-1,2,1,1,1,2,2,2,3,2,1
147550170,3,1,28,2,1,9,1,-1,3,1,-1,1,2,1,1,-1,1,2,1,1,-1,Porque no me supieron explicar bien,1,1,-1,2,-1,2,1,2,-1,1,1,1,2,1,1,2,2,1,2,2,-1,1,1,1,1,2,2,2,2,-1,-1,-1,-1,2,2,2,2,1,2,2,-1,-1,1,2,2,2,2,1,3,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,-1,3,3,3,3,2,-1,-1,-1,-1,-1,-1,1,3,1,1,-1,1,1,1,2,2,-1,-1,-1,-1,1
148244540,2,2,54,3,2,4,1,-1,6,1,-1,1,2,1,4,-1,1,1,1,1,-1,Porque no me podían dar la libreta de moto que pertdíde otra forma,1,7,-1,2,-1,1,1,1,-1,2,1,1,1,2,2,2,2,2,1,2,-1,1,4,1,4,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,2,2,2,2,2,3,-1,-1,-1,-1,-1,-1,3,2,2,-1,-1,-1,-1,-1,-1,-1,4,4,3,2,-1,-1,-1,-1,-1,-1,1,3,1,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,1
147964313,3,2,55,3,1,9,2,Piriápolis,4,1,-1,1,1,1,2,-1,1,2,1,1,-1,"PORQUE NO LO PUDO REALIZAR POR TELEFONO, NO LO ATENDIAN",1,9,[Otro]ADUANA,2,-1,2,1,1,-1,2,1,1,1,2,2,1,2,1,2,1,1,1,2,2,-1,1,2,1,1,2,2,2,1,2,2,2,2,1,2,2,-1,-1,1,2,3,1,2,2,3,1,-1,-1,-1,1,4,1,1,2,-1,1,-1,-1,-1,-1,3,3,3,1,1,2,-1,-1,-1,-1,-1,2,1,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,1
148624287,1,1,54,3,2,10,-1,-1,2,1,-1,1,2,1,2,-1,1,2,1,1,-1,"PORQUE NO LO PENSO, FUE DIRECTAMENTE",2,9,[Otro]UDELAR- FACULTAD DE DERECHO,2,-1,2,1,1,-1,1,2,-1,1,2,2,1,2,1,2,1,2,2,-1,2,-1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,-1,-1,2,2,2,2,2,2,3,-1,-1,-1,-1,-1,-1,2,1,2,-1,1,-1,-1,-1,-1,1,2,2,1,3,2,-1,-1,-1,-1,-1,5,3,1,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,1
148351085,1,2,29,2,2,10,-1,-1,6,1,-1,3,1,1,4,-1,1,2,1,1,-1,porque no le gusta,1,9,[Otro]Juzgado (divorcio),3,-1,4,3,2,-1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,1,2,2,3,2,-1,1,-1,1,5,1,2,1,1,-1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1,-1,-1,4,1,1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,2
147730886,1,2,6,1,2,10,-1,-1,4,1,-1,1,1,1,4,-1,1,2,2,1,-1,"PORQUE NO LE DA CONFIANZA LOS TRAMITES POR INTERNET, PREFIERE CONCURRIR PRESENCIALMENTE",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,2,2,2,2,2,1,2,1,-1,1,2,2,-1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,1,2,1,2,2,2,-1,1,-1,1,2,1,1,2,-1,1,-1,-1,-1,-1,1,3,2,2,1,-1,-1,-1,-1,-1,-1,2,2,1,1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,1
147628477,1,3,47,3,1,10,-1,-1,7,1,-1,1,1,1,2,-1,1,1,1,1,-1,"PORQUE NO FUNCIONA BIEN, NO LE RESPONDEN LE BRINDAN RESPUESTAS AUTOMATICAS.",5,2,-1,2,-1,2,2,1,-1,5,1,3,1,1,2,1,1,1,1,1,1,2,-1,2,-1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,-1,-1,1,2,2,2,2,2,3,1,-1,-1,-1,1,6,4,1,1,1,-1,-1,-1,-1,-1,-1,4,4,3,1,-1,-1,-1,-1,-1,-1,5,1,1,1,-1,4,1,1,1,1,3,3,3,3,1
148245613,2,2,18,2,2,16,1,-1,5,1,-1,1,2,1,2,-1,1,2,2,1,-1,"PORQUE NO ESTABA INFORMADA, NO SABIA SI SE PODIA REALIZAR POR INTERNET",2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,2,2,1,2,2,1,1,-1,2,-1,2,-1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,2,2,1,2,-1,-1,-1,-1,-1,-1,3,2,2,-1,-1,-1,-1,-1,-1,-1,3,3,2,2,-1,-1,-1,-1,-1,-1,2,2,1,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,1
148641734,1,1,44,3,2,10,-1,-1,3,1,-1,1,2,1,3,-1,1,2,2,1,-1,PORQUE NO ESTA ACOSTUMBRADA A UTILIZAR INTERNET,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,2,2,2,2,2,2,2,1,-1,2,-1,2,-1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,1,2,1,2,-1,-1,-1,-1,-1,-1,4,2,2,-1,-1,-1,-1,-1,-1,-1,2,2,3,2,-1,-1,-1,-1,-1,-1,3,1,1,1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,2
